source_id,transit_id,band,time,mag,flux,flux_error,flux_over_error,rejected_by_photometry,rejected_by_variability,other_flags,solution_id
5870123810028066048,25123836684818000,BP,1851.1949864197359,19.23618292747647,279.3071782555517,48.08578248647624,5.808519,false,false,0,369295549951641967
5870123810028066048,25127928975242601,BP,1851.2689989115438,19.202284087109682,288.1652669996532,38.30554922179449,7.522807,false,false,0,369295549951641967
5870123810028066048,26882488011366832,BP,1883.0015757732556,20.15403526236885,119.93368103190713,28.426505409639965,4.2190795,false,false,0,369295549951641967
5870123810028066048,29338147629463279,BP,1927.4133109915515,20.82785423621369,64.47829929303614,27.445688256543182,2.3493052,false,false,0,369295549951641967
5870123810028066048,29342239979139719,BP,1927.4873214421718,20.064728979623336,130.2157979046467,39.46710981159229,3.2993498,false,false,0,369295549951641967
5870123810028066048,29351980870550278,BP,1927.6634867033922,21.098399469381913,50.25687501364679,26.872226895029552,1.8702163,false,false,0,369295549951641967
5870123810028066048,29365813946885644,BP,1927.9136593651726,21.443007959604525,36.589130110139926,22.571178052530268,1.6210554,false,false,0,369295549951641967
5870123810028066048,29369906199044378,BP,1927.987668036937,21.20759106791095,45.44842538148145,35.08283854687647,1.2954603,false,false,0,369295549951641967
5870123810028066048,29992338933453696,BP,1939.2443426924103,21.180518226726313,46.59592929661519,30.325063781795933,1.5365484,false,false,0,369295549951641967
5870123810028066048,30002079610442555,BP,1939.4205012900711,20.89801449095937,60.44348156747361,30.19309926455047,2.0018973,false,false,0,369295549951641967
5870123810028066048,30006171861300251,BP,1939.4945087901697,21.554734194968393,33.01122117099775,35.08247636575544,0.9409604,false,false,0,369295549951641967
5870123810028066048,30020004922577956,BP,1939.7446772095516,23.699164657540138,4.580252340192637,41.8932278729556,0.10933157,false,true,0,369295549951641967
5870123810028066048,30029745785819927,BP,1939.9208390912663,19.367048352041017,247.59161204171943,56.83714726381082,4.3561583,false,false,0,369295549951641967
5870123810028066048,30033838120432545,BP,1939.9948480305245,19.1568126254318,300.49013452174313,39.899084457435144,7.531254,false,false,0,369295549951641967
5870123810028066048,30043579080405554,BP,1940.1710116267795,20.02307965279071,135.30797895061144,43.10211609561324,3.1392422,false,false,0,369295549951641967
5870123810028066048,33361006513635387,BP,2000.164005478933,18.946076309618263,364.8587319690932,41.943174700111015,8.698882,false,false,0,369295549951641967
5870123810028066048,33365098811147481,BP,2000.238009083299,18.896804692067324,381.7977735414263,40.52027173659714,9.422389,false,false,0,369295549951641967
5870123810028066048,34830440872191673,BP,2026.7364331049903,18.492350480481385,554.1343548666914,30.576656779767497,18.122791,false,false,0,369295549951641967
5870123810028066048,34840181685641545,BP,2026.9125785195704,18.43811696324377,582.5168374334747,40.8728697954185,14.251919,false,false,0,369295549951641967
5870123810028066048,36567486728004383,BP,2058.1478320914653,16.847020145702206,2522.0123563044963,53.644331192094505,47.013584,false,false,0,369295549951641967
5870123810028066048,36571579016593661,BP,2058.2218341579724,16.751695957113423,2753.448040502026,57.983611233940024,47.48666,false,false,0,369295549951641967
5870123810028066048,38777096767292387,BP,2098.1050556195905,16.097413638537226,5030.252816315474,79.59533718699285,63.197834,false,false,0,369295549951641967
5870123810028066048,39454716818114128,BP,2110.358962741232,16.341223808806866,4018.516397271901,69.23594190562656,58.0409,false,false,0,369295549951641967
5870123810028066048,39458809116931171,BP,2110.432967513287,16.206802012430476,4548.146689117987,80.2317413121422,56.687622,false,false,0,369295549951641967
5870123810028066048,42039961010213403,BP,2157.1114580354456,18.148327804247174,760.7187952508499,44.149809814751016,17.230398,false,false,0,369295549951641967
5870123810028066048,42049701921829971,BP,2157.287620952897,18.03209151401612,846.6787553325806,39.04526167970301,21.684546,false,false,0,369295549951641967
5870123810028066048,42063534919545839,BP,2157.537788718172,18.132750098669867,771.71195613997,55.91489801680589,13.801544,false,false,0,369295549951641967
5870123810028066048,42395497585202703,BP,2163.541320036347,18.531952455891393,534.2866046780667,54.53284252494799,9.79752,false,false,0,369295549951641967
5870123810028066048,42399589855057320,BP,2163.615328918903,18.120915329516976,780.1698027341564,89.82591952273488,8.685353,false,false,0,369295549951641967
5870123810028066048,44715057483625911,BP,2205.4914800909537,20.230379998718767,111.79008048004928,43.780007941340806,2.5534503,false,false,0,369295549951641967
